postcodes,town,latitude,longitude,region,country_iso,uk_region
7744,Campocologno,46.23357,10.14224,GR,ch,
7745,Li Curt,46.3080661,10.0671079,GR,ch,
7745,Li Curt,46.3111303,10.0631236,GR,ch,
7745,Li Curt,46.309227,10.0714796,GR,ch,
7745,Li Curt,46.3137979,10.0610405,GR,ch,
7746,Le Prese,46.292854,10.0781738,GR,ch,
7747,Viano,46.2533478,10.1397637,GR,ch,
7748,Campascio,46.2472632,10.1300716,GR,ch,
7748,Campascio,46.2470968,10.1143172,GR,ch,
7748,Campascio,46.2411,10.13391,GR,ch,
8000,Zürich,47.3818133,8.5353261,ZH,ch,
8001,Zürich,47.3741561,8.5396323,ZH,ch,
8002,Zürich,47.3601376,8.5293292,ZH,ch,
8003,Zürich,47.3722063,8.5162396,ZH,ch,
8004,Zürich,47.3807562,8.517289,ZH,ch,
8005,Zürich,47.3893214,8.5131587,ZH,ch,
8006,Zürich,47.3886229,8.5439931,ZH,ch,
8008,Zürich,47.359081,8.5529168,ZH,ch,
8010,Zürich,47.4908647,8.5492348,ZH,ch,
8012,Zürich,47.4908647,8.5492348,ZH,ch,
8020,Zürich 1,47.3966117,8.5289588,ZH,ch,
8021,Zürich 1,47.3966117,8.5289588,ZH,ch,
8022,Zürich,47.3697263,8.541363,ZH,ch,
8024,Zürich,47.3684257,8.5477755,ZH,ch,
8026,Zürich,47.3819633,8.5165268,ZH,ch,
8027,Zürich,47.32961,8.5756395,ZH,ch,
8031,Zürich,47.3853029,8.522896,ZH,ch,
8032,Zürich,47.3615148,8.5601555,ZH,ch,
8034,Zürich,47.358776,8.5549723,ZH,ch,
8036,Zürich,47.3711904,8.5217043,ZH,ch,
8037,Zürich,47.393797,8.529588,ZH,ch,
8038,Zürich,47.3475102,8.5233369,ZH,ch,
8040,Zürich,47.3742179,8.517105,ZH,ch,
8041,Zürich,47.3304839,8.5157059,ZH,ch,
8042,Zürich,47.4422748,8.5774361,ZH,ch,
8044,Gockhausen,47.3757434,8.6076722,ZH,ch,
8044,Gockhausen,47.38339,8.60009,ZH,ch,
8044,Zürich,47.3743105,8.5569024,ZH,ch,
8045,Zürich,47.3575524,8.5200813,ZH,ch,
8046,Zürich,47.4307201,8.5118441,ZH,ch,
8047,Zürich,47.3743764,8.4830539,ZH,ch,
8048,Zürich,47.388613,8.4806818,ZH,ch,
8049,Zürich,47.4044591,8.4970328,ZH,ch,
8050,Zürich,47.4122963,8.5572261,ZH,ch,
8051,Zürich,47.4008593,8.5781373,ZH,ch,
8052,Zürich,47.423286,8.5422655,ZH,ch,
8053,Zürich,47.360048,8.5962187,ZH,ch,
8055,Zürich,47.3627973,8.4936631,ZH,ch,
8057,Zürich,47.3982696,8.5469023,ZH,ch,
8058,Zürich,47.4582165,8.5554755,ZH,ch,
8060,Zürich,47.450264,8.561241,ZH,ch,
8063,Zürich,47.3668503,8.4971566,ZH,ch,
8064,Zürich,47.3994233,8.4818392,ZH,ch,
8070,Zürich,47.4908647,8.5492348,ZH,ch,
8071,Zürich CS PZ,47.4908647,8.5492348,ZH,ch,
8074,Zürich Voice Publishing,47.4908647,8.5492348,ZH,ch,
8075,Zürich,47.4908647,8.5492348,ZH,ch,
8080,Zürich 80,47.2771699,8.4538856,ZH,ch,
8081,Zürich Helsana,47.4908647,8.5492348,ZH,ch,
8085,Zürich Versicherung,47.5008,8.73403,ZH,ch,
8086,Zürich Reader's Digest,47.4908647,8.5492348,ZH,ch,
8087,Zürich,47.4908647,8.5492348,ZH,ch,
8088,Zürich,47.4908647,8.5492348,ZH,ch,
8090,Zürich,47.3837375,8.5409293,ZH,ch,
8091,Zürich,47.3784172,8.5508042,ZH,ch,
8092,Zürich ETH-Zentrum,47.378245,8.5496694,ZH,ch,
8093,Zürich ETH-Hönggerberg,47.4084429,8.5078433,ZH,ch,
8096,Zürich IBRS local,47.4908647,8.5492348,ZH,ch,
8098,Zürich,47.4908647,8.5492348,ZH,ch,
8099,Zürich Sonderdienste,47.4908647,8.5492348,ZH,ch,
8102,Oberengstringen,47.4090873,8.4627128,ZH,ch,
8103,Unterengstringen,47.4121616,8.4430849,ZH,ch,
8104,Weiningen ZH,47.4215985,8.4322173,ZH,ch,
8105,Regensdorf,47.4421954,8.4649434,ZH,ch,
8105,Watt,47.4428179,8.481188,ZH,ch,
8106,Adlikon b. Regensdorf,47.4536402,8.4661068,ZH,ch,
8107,Buchs ZH,47.4584851,8.4410222,ZH,ch,
8108,Dällikon,47.4396735,8.4381325,ZH,ch,
8109,Kloster Fahr,47.40833,8.4397,AG,ch,
8112,Otelfingen,47.4623649,8.3901222,ZH,ch,
8113,Boppelsen,47.47028,8.40219,ZH,ch,
8114,Dänikon ZH,47.4458065,8.4051088,ZH,ch,
8115,Hüttikon,47.4445367,8.3868213,ZH,ch,
8117,Fällanden,47.3718093,8.6363396,ZH,ch,
8118,Pfaffhausen,47.36656,8.62463,ZH,ch,
8121,Benglen,47.3627013,8.6357248,ZH,ch,
8122,Binz,47.356485,8.627102,ZH,ch,
8123,Ebmatingen,47.35139,8.64078,ZH,ch,
8124,Maur,47.3344719,8.6736783,ZH,ch,
8124,Maur,47.3259137,8.6841578,ZH,ch,
8125,Zollikerberg,47.3446955,8.6037319,ZH,ch,
8126,Zumikon,47.336475,8.618455,ZH,ch,
8126,Zumikon,47.3298953,8.623969,ZH,ch,
8127,Forch,47.3247859,8.6532444,ZH,ch,
8127,Forch,47.3247859,8.6532444,ZH,ch,
8127,Forch,47.3247859,8.6532444,ZH,ch,
8127,Forch,47.3172533,8.6282474,ZH,ch,
8127,Forch,47.3247859,8.6532444,ZH,ch,
8132,Egg b. Zürich,47.3015966,8.6849217,ZH,ch,
8132,Hinteregg,47.3061986,8.6833576,ZH,ch,
8132,Egg b. Zürich,47.296027,8.6944292,ZH,ch,
8132,Hinteregg,47.3133337,8.6719934,ZH,ch,
8132,Egg b. Zürich,47.2835167,8.6980813,ZH,ch,
8133,Esslingen,47.2923835,8.7018667,ZH,ch,
8133,Esslingen,47.2918838,8.7154242,ZH,ch,
8134,Adliswil,47.3124347,8.5270459,ZH,ch,
8134,Adliswil 1,47.3087135,8.5274633,ZH,ch,
8134,Adliswil,47.321171,8.515452,ZH,ch,
8134,Adliswil,47.3199448,8.521675,ZH,ch,
8135,Langnau am Albis,47.2767746,8.5211278,ZH,ch,
8135,Langnau am Albis,47.28812,8.53783,ZH,ch,
8135,Sihlbrugg Station,47.23956,8.57721,ZH,ch,
8135,Sihlwald,47.2867088,8.5368579,ZH,ch,
8136,Gattikon,47.2846,8.55065,ZH,ch,
8142,Uitikon Waldegg,47.35799,8.47084,ZH,ch,
8142,Uitikon Waldegg,47.3649595,8.4622879,ZH,ch,
8143,Stallikon,47.343329,8.482777,ZH,ch,
8143,Stallikon,47.32495,8.48999,ZH,ch,
8143,Uetliberg,47.3495,8.49205,ZH,ch,
8152,Glattbrugg,47.4336788,8.5659181,ZH,ch,
8152,Glattpark (Opfikon),47.42357,8.56151,ZH,ch,
8152,Opfikon,47.4346801,8.5671098,ZH,ch,
8153,Rümlang,47.4427846,8.5230178,ZH,ch,
8153,Rümlang,47.4503703,8.5297027,ZH,ch,
8154,Oberglatt ZH,47.4766643,8.5194782,ZH,ch,
8155,Niederhasli,47.47107,8.48621,ZH,ch,
8155,Nassenwil,47.465664,8.470427,ZH,ch,
8155,Niederhasli,47.4747169,8.4815479,ZH,ch,
8156,Oberhasli,47.4651807,8.4974453,ZH,ch,
8157,Dielsdorf,47.4824169,8.4535043,ZH,ch,
8158,Regensberg,47.4821446,8.436362,ZH,ch,
8162,Steinmaur,47.4997532,8.4556518,ZH,ch,
8162,Steinmaur,47.49898,8.45513,ZH,ch,
8162,Steinmaur,47.4997532,8.4556518,ZH,ch,
8162,Sünikon,47.499997,8.450002,ZH,ch,
8164,Bachs,47.5238856,8.4391773,ZH,ch,
8165,Oberweningen,47.5010329,8.4053581,ZH,ch,
8165,Schleinikon,47.4981542,8.3914164,ZH,ch,
8165,Schöfflisdorf,47.4997479,8.4161434,ZH,ch,
8166,Niederweningen,47.5077974,8.3788864,ZH,ch,
8172,Niederglatt ZH,47.4904857,8.5033814,ZH,ch,
8173,Neerach,47.5126005,8.4730174,ZH,ch,
8173,Neerach,47.5126005,8.4730174,ZH,ch,
8174,Stadel b. Niederglatt,47.5257175,8.4602093,ZH,ch,
8175,Windlach,47.5450692,8.4659907,ZH,ch,
8175,Windlach,47.5450692,8.4659907,ZH,ch,
8175,Windlach,47.5450692,8.4659907,ZH,ch,
8180,Bülach,47.5160671,8.5419603,ZH,ch,
8180,Bülach,47.516005,8.5659196,ZH,ch,
8180,Bülach,47.5304777,8.5554916,ZH,ch,
8181,Höri,47.5077505,8.5094304,ZH,ch,
8181,Höri,47.5082689,8.5104596,ZH,ch,
8181,Höri,47.50965,8.50356,ZH,ch,
8182,Hochfelden,47.5234132,8.5156032,ZH,ch,
8184,Bachenbülach,47.5032972,8.5458328,ZH,ch,
8185,Winkel,47.4921213,8.5554248,ZH,ch,
8187,Weiach,47.5564342,8.4375977,ZH,ch,
8192,Glattfelden,47.5598578,8.4993768,ZH,ch,
8192,Zweidlen,47.5608,8.46737,ZH,ch,
8193,Eglisau,47.5762223,8.5219809,ZH,ch,
8194,Hüntwangen,47.5959731,8.4920685,ZH,ch,
8195,Wasterkingen,47.590325,8.4719861,ZH,ch,
8196,Wil ZH,47.6058683,8.5075995,ZH,ch,
8197,Rafz,47.6114723,8.5402379,ZH,ch,
8200,Schaffhausen,47.7114176,8.6265449,SH,ch,
8201,Schaffhausen,47.69647,8.63165,SH,ch,
8203,Schaffhausen,47.6963321,8.6619517,SH,ch,
8207,Schaffhausen,47.722181,8.661933,SH,ch,
8208,Schaffhausen,47.7113906,8.6375812,SH,ch,
8212,Neuhausen am Rheinfall,47.6837423,8.6126098,SH,ch,
8212,Neuhausen am Rheinfall 1,47.681558,8.6181132,SH,ch,
8212,Nohl,47.6697044,8.6076642,ZH,ch,
8213,Neunkirch,47.6895225,8.5004357,SH,ch,
8214,Gächlingen,47.7089696,8.4936411,SH,ch,
8215,Hallau,47.6967786,8.4574122,SH,ch,
8216,Oberhallau,47.7056562,8.4772173,SH,ch,
8217,Wilchingen,47.6648801,8.4528505,SH,ch,
8218,Osterfingen,47.6628275,8.4876811,SH,ch,
8219,Trasadingen,47.6687,8.42996,SH,ch,
8222,Beringen,47.6979625,8.5736822,SH,ch,
8223,Guntmadingen,47.6858104,8.5570314,SH,ch,
8224,Löhningen,47.7003,8.55296,SH,ch,
8225,Siblingen,47.7142798,8.5199404,SH,ch,
8226,Schleitheim,47.748014,8.4583042,SH,ch,
8226,Schleitheim,47.75009,8.4868,SH,ch,
8228,Beggingen,47.7667072,8.536764,SH,ch,
8231,Hemmental,47.7334559,8.5871553,SH,ch,
8232,Merishausen,47.7606448,8.6094638,SH,ch,
8233,Bargen SH,47.7918763,8.610205,SH,ch,
8234,Stetten SH,47.740257,8.6628262,SH,ch,
8235,Lohn SH,47.7564818,8.6706968,SH,ch,
8236,Büttenhardt,47.7569931,8.6532631,SH,ch,
8236,Opfertshofen SH,47.7769338,8.662082,SH,ch,
8238,Büsingen,47.6960007,8.6889543,DE,ch,
8239,Dörflingen,47.7097116,8.7219004,SH,ch,
8240,Thayngen,47.7476886,8.7106201,SH,ch,
8241,Barzheim,47.7600573,8.7211478,SH,ch,
8242,Bibern SH,47.77294,8.67837,SH,ch,
8242,Hofen SH,47.7827356,8.6769021,SH,ch,
8243,Altdorf SH,47.7840728,8.6586546,SH,ch,
8245,Feuerthalen,47.6875456,8.646955,ZH,ch,
8246,Langwiesen,47.68424,8.66157,ZH,ch,
8246,Langwiesen,47.68424,8.66157,ZH,ch,
8247,Flurlingen,47.685357,8.6294367,ZH,ch,
8248,Uhwiesen,47.6714288,8.640377,ZH,ch,
8252,Schlatt TG,47.6563405,8.6981922,TG,ch,
8252,Schlatt TG,47.6575545,8.6935508,TG,ch,
8252,Schlatt TG,47.6613462,8.7029709,TG,ch,
8252,Schlatt TG,47.6613462,8.7029709,TG,ch,
8253,Diessenhofen,47.6895309,8.7494398,TG,ch,
8253,Diessenhofen,47.6911034,8.7359375,TG,ch,
8253,Willisdorf,47.6809381,8.7362326,TG,ch,
8254,Basadingen,47.6625646,8.747026,TG,ch,
8255,Schlattingen,47.6607178,8.771102,TG,ch,
8259,Etzwilen,47.660033,8.8180223,TG,ch,
8259,Kaltenbach,47.6518449,8.8393541,TG,ch,
8259,Rheinklingen,47.6733,8.80856,TG,ch,
8259,Wagenhausen,47.6529179,8.8403094,TG,ch,
8260,Stein am Rhein,47.6558193,8.8579556,SH,ch,
8260,Stein am Rhein 1,47.6549878,8.8622199,SH,ch,
8260,Stein am Rhein 2 Stadt,47.6594374,8.8589002,SH,ch,
8261,Hemishofen,47.6768604,8.8319084,SH,ch,
8262,Ramsen,47.6808208,8.8004708,SH,ch,
8262,Ramsen,47.7069923,8.8122279,SH,ch,
8262,Ramsen,47.7094088,8.833813,SH,ch,
8263,Buch SH,47.7180896,8.7850713,SH,ch,
8264,Eschenz,47.6267538,8.8788574,TG,ch,
8264,Eschenz,47.648154,8.8733916,TG,ch,
8264,Eschenz,47.648154,8.8733916,TG,ch,
8265,Mammern,47.6415508,8.9224553,TG,ch,
8266,Steckborn,47.5480047,8.9743852,TG,ch,
8266,Steckborn,47.5452323,8.957701,TG,ch,
8266,Steckborn,47.6558339,8.9573885,TG,ch,
8266,Steckborn,47.6608613,9.0132686,TG,ch,
8266,Steckborn,47.6680452,8.9822824,TG,ch,
8267,Berlingen,47.6741319,9.0192378,TG,ch,
8268,Mannenbach-Salenstein,47.6717735,9.0611992,TG,ch,
8268,Mannenbach-Salenstein,47.67313,9.05253,TG,ch,
8268,Salenstein,47.6659202,9.0539526,TG,ch,
8269,Fruthwilen,47.6557627,9.056898,TG,ch,
8272,Ermatingen,47.6555386,9.0909169,TG,ch,
8273,Triboltingen,47.66055,9.11097,TG,ch,
8274,Gottlieben,47.6635399,9.1348964,TG,ch,
8274,Tägerwilen,47.655571,9.1312081,TG,ch,
8280,Kreuzlingen,47.6447397,9.1707858,TG,ch,
8280,Kreuzlingen 1,47.6403669,9.1576128,TG,ch,
8280,Kreuzlingen 2,47.644404,9.1800159,TG,ch,
8280,Kreuzlingen 3,47.638679,9.202616,TG,ch,
8285,Kreuzlingen Ifolor AG,47.5487343,9.1785137,TG,ch,
8301,Glattzentrum b. Wallisellen,47.4089139,8.5953092,ZH,ch,
8302,Kloten,47.4646047,8.6152048,ZH,ch,
8302,Kloten,47.4495116,8.5821648,ZH,ch,
8303,Bassersdorf,47.42983,8.64205,ZH,ch,
8303,Bassersdorf,47.4434608,8.6287132,ZH,ch,
8304,Wallisellen,47.4043222,8.6011114,ZH,ch,
8304,Wallisellen,47.4156189,8.5889722,ZH,ch,
8305,Dietlikon,47.4251986,8.6162283,ZH,ch,
8306,Brüttisellen,47.42319,8.62971,ZH,ch,
8307,Effretikon,47.4141627,8.6837088,ZH,ch,
8307,Effretikon,47.411625,8.696372,ZH,ch,
8307,Effretikon,47.4286844,8.6995151,ZH,ch,
8307,Ottikon b. Kemptthal,47.4286844,8.6995151,ZH,ch,
8307,Ottikon b. Kemptthal,47.4286844,8.6995151,ZH,ch,
8307,Effretikon,47.4286844,8.6995151,ZH,ch,
8307,Effretikon,47.4286844,8.6995151,ZH,ch,
8307,Ottikon b. Kemptthal,47.4286844,8.6995151,ZH,ch,
8307,Effretikon,47.4286844,8.6995151,ZH,ch,
8308,Agasul,47.4075705,8.7174687,ZH,ch,
8308,Agasul,47.4075705,8.7174687,ZH,ch,
8308,Illnau,47.4086221,8.722936,ZH,ch,
8308,Illnau,47.4086221,8.722936,ZH,ch,
8309,Nürensdorf,47.4487869,8.6497035,ZH,ch,
8309,Nürensdorf,47.4611,8.66021,ZH,ch,
8309,Nürensdorf,47.4511507,8.6592237,ZH,ch,
8309,Nürensdorf,47.4487869,8.6497035,ZH,ch,
8309,Nürensdorf,47.464082,8.6399642,ZH,ch,
8310,Grafstal,47.4437282,8.6995372,ZH,ch,
8310,Kemptthal,47.4484294,8.7040371,ZH,ch,
8311,Brütten,47.4730927,8.6778198,ZH,ch,
8312,Winterberg ZH,47.4567332,8.6855053,ZH,ch,
8312,Winterberg ZH,47.45654,8.692101,ZH,ch,
8314,Kyburg,47.443025,8.7283015,ZH,ch,
8314,Kyburg,47.44894,8.73773,ZH,ch,
8314,Kyburg,47.4548922,8.7442884,ZH,ch,
8315,Lindau,47.44969,8.68298,ZH,ch,
8315,Lindau,47.4427924,8.6763383,ZH,ch,
8317,Tagelswangen,47.4309373,8.6723535,ZH,ch,
8320,Fehraltorf,47.3881047,8.7517889,ZH,ch,
8322,Gündisau,47.39797,8.80738,ZH,ch,
8322,Madetswil,47.4102046,8.7915955,ZH,ch,
8330,Pfäffikon ZH,47.3611107,8.7924022,ZH,ch,
8330,Pfäffikon ZH,47.3722412,8.7921111,ZH,ch,
8330,Pfäffikon ZH,47.37791,8.80603,ZH,ch,
8331,Auslikon,47.3455848,8.8069085,ZH,ch,
8331,Auslikon,47.3418463,8.8170246,ZH,ch,
8332,Rumlikon,47.41049,8.76001,ZH,ch,
8332,Russikon,47.3955327,8.7779359,ZH,ch,
8332,Russikon,47.3902631,8.787434,ZH,ch,
8332,Russikon,47.3912676,8.7768382,ZH,ch,
8335,Hittnau,47.3689961,8.8227038,ZH,ch,
8335,Hittnau,47.3767411,8.813965,ZH,ch,
8335,Hittnau,47.3689961,8.8227038,ZH,ch,
8340,Hinwil,47.3126756,8.8204081,ZH,ch,
8340,Hinwil,47.30957,8.87265,ZH,ch,
8340,Hinwil,47.2884418,8.8563167,ZH,ch,
8340,Hinwil,47.2993227,8.8427233,ZH,ch,
8340,Hinwil,47.3147863,8.8555409,ZH,ch,
8342,Wernetshausen,47.2946,8.88595,ZH,ch,
8342,Wernetshausen,47.2806093,8.88152,ZH,ch,
8342,Wernetshausen,47.294371,8.8747631,ZH,ch,
8344,Bäretswil,47.3368834,8.8666853,ZH,ch,
8344,Bäretswil,47.3617328,8.8615457,ZH,ch,
8345,Adetswil,47.3418374,8.8346076,ZH,ch,
8352,Elsau,47.4980584,8.7982546,ZH,ch,
8352,Elsau,47.4980584,8.7982546,ZH,ch,
8352,Elsau,47.4980584,8.7982546,ZH,ch,
8352,Ricketwil (Winterthur),47.4994797,8.8071463,ZH,ch,
8352,Elsau,47.4980584,8.7982546,ZH,ch,
8352,Elsau,47.4980584,8.7982546,ZH,ch,
8352,Elsau,47.4980584,8.7982546,ZH,ch,
8352,Elsau,47.4980584,8.7982546,ZH,ch,
8353,Elgg,47.4948363,8.8671066,ZH,ch,
8354,Hofstetten ZH,47.4964,8.83173,ZH,ch,
8354,Hofstetten ZH,47.4731074,8.8538246,ZH,ch,
8354,Hofstetten ZH,47.45889,8.88649,ZH,ch,
8354,Hofstetten ZH,47.4854548,8.8252269,ZH,ch,
8354,Hofstetten ZH,47.4799995,8.847764,ZH,ch,
8354,Hofstetten ZH,47.4839216,8.8356424,ZH,ch,
8355,Aadorf,47.4893862,8.9053441,TG,ch,
8355,Aadorf,47.4831708,8.9239982,TG,ch,
8356,Ettenhausen TG,47.4784073,8.8983179,TG,ch,
8356,Ettenhausen TG,47.479595,8.9053419,TG,ch,
8357,Guntershausen b. Aadorf,47.4708587,8.921025,TG,ch,
8357,Guntershausen b. Aadorf,47.4707815,8.9264547,TG,ch,
8360,Eschlikon TG,47.463985,8.9667384,TG,ch,
8360,Eschlikon TG,47.47303,8.96732,TG,ch,
8360,Eschlikon TG,47.44926,8.96609,TG,ch,
8360,Wallenwil,47.457651,8.9557001,TG,ch,
8362,Balterswil,47.4523357,8.9366919,TG,ch,
8362,Bichelsee-Balterswil,47.4523357,8.9366919,TG,ch,
8362,Balterswil,47.46575,8.93879,TG,ch,
8362,Balterswil,47.43891,8.94261,TG,ch,
8363,Bichelsee,47.4409859,8.9238977,TG,ch,
8370,Sirnach,47.4642575,9.0050424,TG,ch,
8371,Busswil TG,47.6037856,9.0557371,TG,ch,
8372,Wiezikon b. Sirnach,47.4459199,8.9869105,TG,ch,
8374,Dussnang,47.4285271,8.9568145,TG,ch,
8374,Oberwangen TG,47.4294032,8.9691114,TG,ch,
8374,Dussnang,47.4253,8.93349,TG,ch,
8374,Dussnang,47.42839,8.95275,TG,ch,
8374,Dussnang,47.463985,8.9667384,TG,ch,
8376,Au TG,47.39757,8.95397,TG,ch,
8376,Fischingen,47.3986786,8.9596507,TG,ch,
8400,Winterthur,47.485687,8.7292922,ZH,ch,
8401,Winterthur,47.5013918,8.7749689,ZH,ch,
8403,Winterthur,47.5013918,8.7749689,ZH,ch,
8404,Reutlingen (Winterthur),47.52812,8.75128,ZH,ch,
8404,Stadel (Winterthur),47.53509,8.76485,ZH,ch,
8404,Winterthur,47.5234114,8.7531994,ZH,ch,
8405,Winterthur,47.47392,8.79498,ZH,ch,
8405,Winterthur,47.4726602,8.7771331,ZH,ch,
8405,Winterthur,47.4767259,8.7816766,ZH,ch,
8405,Winterthur,47.4767259,8.7816766,ZH,ch,
8406,Winterthur,47.480136,8.6990696,ZH,ch,
8406,Winterthur,47.491332,8.7062399,ZH,ch,
8408,Winterthur,47.510998,8.696296,ZH,ch,
8409,Winterthur,47.5044332,8.7749343,ZH,ch,
8411,Winterthur,47.4959938,8.7458987,ZH,ch,
8412,Aesch (Neftenbach),47.5411835,8.6798013,ZH,ch,
8412,Hünikon (Neftenbach),47.5519705,8.6683024,ZH,ch,
8412,Riet (Neftenbach),47.5500604,8.663269,ZH,ch,
8413,Neftenbach,47.5307206,8.6573543,ZH,ch,
8414,Buch am Irchel,47.547766,8.622105,ZH,ch,
8415,Berg am Irchel,47.5697868,8.5981791,ZH,ch,
8415,Gräslikon,47.5572679,8.6052577,ZH,ch,
8416,Flaach,47.5754244,8.6085302,ZH,ch,
8418,Schlatt b. Winterthur,47.4675252,8.8069884,ZH,ch,
8418,Schlatt b. Winterthur,47.46387,8.84722,ZH,ch,
8418,Schlatt b. Winterthur,47.4686662,8.8220973,ZH,ch,
8418,Schlatt b. Winterthur,47.4705011,8.8279353,ZH,ch,
8418,Schlatt b. Winterthur,47.478883,8.8200587,ZH,ch,
8421,Dättlikon,47.5250347,8.6235455,ZH,ch,
8422,Pfungen,47.5162008,8.6468441,ZH,ch,
8423,Embrach-Embraport,47.5176579,8.592231,ZH,ch,
8424,Embrach,47.509856,8.5938067,ZH,ch,
8425,Oberembrach,47.4877064,8.6183666,ZH,ch,
8426,Lufingen,47.47342,8.60237,ZH,ch,
8426,Lufingen,47.4896701,8.5942872,ZH,ch,
8427,Freienstein,47.53618,8.58025,ZH,ch,
8427,Rorbas,47.5306966,8.5745109,ZH,ch,
8427,Rorbas-Freienstein,47.5361434,8.5855418,ZH,ch,
8428,Teufen ZH,47.54915,8.56798,ZH,ch,
8442,Hettlingen,47.5470158,8.7087902,ZH,ch,
8444,Henggart,47.5639239,8.6839945,ZH,ch,
8447,Dachsen,47.6660626,8.6160024,ZH,ch,
8447,Dachsen,47.6660626,8.6160024,ZH,ch,
8450,Andelfingen,47.5948288,8.6789566,ZH,ch,
8451,Kleinandelfingen,47.6081205,8.6810521,ZH,ch,
8452,Adlikon b. Andelfingen,47.5830535,8.6923294,ZH,ch,
8452,Adlikon b. Andelfingen,47.5830535,8.6923294,ZH,ch,
8452,Adlikon b. Andelfingen,47.5830535,8.6923294,ZH,ch,
8453,Alten,47.5985223,8.6443471,ZH,ch,
8454,Buchberg,47.5732503,8.5627138,SH,ch,
8455,Rüdlingen,47.5788217,8.5719688,SH,ch,
8457,Humlikon,47.5763259,8.6704909,ZH,ch,
8458,Dorf,47.5728635,8.6475778,ZH,ch,
8458,Dorf,47.57561,8.6550263,ZH,ch,
8459,Volken,47.5740714,8.6249262,ZH,ch,
8460,Marthalen,47.621445,8.6359969,ZH,ch,
8461,Oerlingen,47.6245125,8.6756711,ZH,ch,
8462,Rheinau,47.6358799,8.6031986,ZH,ch,
8462,Rheinau,47.6433,8.60117,ZH,ch,
8463,Benken ZH,47.6531308,8.6535956,ZH,ch,
8464,Ellikon am Rhein,47.60448,8.5981,ZH,ch,
8465,Rudolfingen,47.6402553,8.673966,ZH,ch,
8465,Wildensbuch,47.6521308,8.6764382,ZH,ch,
8466,Trüllikon,47.6389086,8.6997237,ZH,ch,
8467,Truttikon,47.6289912,8.7272903,ZH,ch,
8468,Guntalingen,47.64222,8.76879,ZH,ch,
8468,Guntalingen,47.6336789,8.7689929,ZH,ch,
8468,Waltalingen,47.63518,8.7703906,ZH,ch,
8471,Bänk (Dägerlen),47.54819,8.73951,ZH,ch,
8471,Berg (Dägerlen),47.5648376,8.72916,ZH,ch,
8471,Dägerlen,47.5564195,8.7302702,ZH,ch,
8471,Oberwil (Dägerlen),47.5727309,8.7165253,ZH,ch,
8471,Rutschwil (Dägerlen),47.5569647,8.7306986,ZH,ch,
8472,Seuzach,47.5272361,8.7108345,ZH,ch,
8472,Seuzach,47.5364829,8.7363317,ZH,ch,
8472,Seuzach,47.5364829,8.7363317,ZH,ch,
8472,Seuzach,47.5342517,8.7132361,ZH,ch,
8474,Dinhard,47.5551167,8.7695628,ZH,ch,
8474,Dinhard,47.5551167,8.7695628,ZH,ch,
8474,Dinhard,47.5539092,8.7496432,ZH,ch,
8475,Ossingen,47.6120042,8.7262376,ZH,ch,
8475,Ossingen,47.6061955,8.7136275,ZH,ch,
8475,Ossingen,47.6314746,8.7042792,ZH,ch,
8475,Ossingen,47.6120042,8.7262376,ZH,ch,
8476,Unterstammheim,47.6393,8.7903288,ZH,ch,
8477,Oberstammheim,47.6329476,8.7982988,ZH,ch,
8478,Thalheim an der Thur,47.5878651,8.7343131,ZH,ch,
8478,Thalheim an der Thur,47.577593,8.7550017,ZH,ch,
8479,Altikon,47.5733567,8.7809386,ZH,ch,
8482,Sennhof (Winterthur),47.46738,8.75955,ZH,ch,
8483,Kollbrunn,47.4493129,8.7648155,ZH,ch,
8483,Kollbrunn,47.4556987,8.7659701,ZH,ch,
8483,Kollbrunn,47.45438,8.7727,ZH,ch,
8484,Neschwil,47.4401,8.77953,ZH,ch,
8484,Neschwil,47.429354,8.7887265,ZH,ch,
8484,Theilingen,47.42089,8.76773,ZH,ch,
8484,Weisslingen,47.431923,8.7634595,ZH,ch,
8486,Rikon im Tösstal,47.4507234,8.801772,ZH,ch,
8486,Rikon im Tösstal,47.45723,8.81191,ZH,ch,
8486,Rikon im Tösstal,47.452935,8.8018736,ZH,ch,
8486,Rikon im Tösstal,47.4480603,8.7861378,ZH,ch,
8486,Rikon im Tösstal,47.4521352,8.8027756,ZH,ch,
8487,Zell ZH,47.4462619,8.8243144,ZH,ch,
8487,Zell ZH,47.4489283,8.8384664,ZH,ch,
8487,Rämismühle,47.44278,8.82085,ZH,ch,
8487,Zell ZH,47.4462619,8.8243144,ZH,ch,
8488,Turbenthal,47.4522726,8.8501701,ZH,ch,
8488,Turbenthal,47.44,8.893333,ZH,ch,
8488,Turbenthal,47.4288621,8.8893948,ZH,ch,
8488,Turbenthal,47.4419205,8.8702733,ZH,ch,
8488,Turbenthal,47.45457,8.89646,ZH,ch,
8488,Turbenthal,47.4288621,8.8893948,ZH,ch,
8489,Wildberg,47.4195088,8.8190441,ZH,ch,
8489,Wildberg,47.4195088,8.8190441,ZH,ch,
8492,Wila,47.420074,8.8454393,ZH,ch,
8492,Wila,47.39502,8.87641,ZH,ch,
8492,Wila,47.420074,8.8454393,ZH,ch,
8492,Wila,47.420074,8.8454393,ZH,ch,
8492,Wila,47.420074,8.8454393,ZH,ch,
8492,Wila,47.420074,8.8454393,ZH,ch,
8492,Wila,47.420074,8.8454393,ZH,ch,
