postcodes,town,state,state_code,province,latitude,longitude,country_iso_alpha2,country_iso_alpha3,country_iso_numeric
182,Roma,Lazio,LZ,Roma,41.9,12.4833,IT,ITA,380
183,Roma,Lazio,LZ,Roma,41.9,12.4833,IT,ITA,380
184,Roma,Lazio,LZ,Roma,41.9,12.4833,IT,ITA,380
185,Roma,Lazio,LZ,Roma,41.9,12.4833,IT,ITA,380
186,Roma,Lazio,LZ,Roma,41.9,12.4833,IT,ITA,380
187,Roma,Lazio,LZ,Roma,41.9,12.4833,IT,ITA,380
188,Labaro,Lazio,LZ,Roma,41.95,12.4833,IT,ITA,380
189,Grottarossa,Lazio,LZ,Roma,41.9,12.4833,IT,ITA,380
191,Roma,Lazio,LZ,Roma,41.9,12.4833,IT,ITA,380
192,Roma,Lazio,LZ,Roma,41.9,12.4833,IT,ITA,380
193,Roma,Lazio,LZ,Roma,41.9,12.4833,IT,ITA,380
194,Roma,Lazio,LZ,Roma,41.9,12.4833,IT,ITA,380
195,Roma,Lazio,LZ,Roma,41.9,12.4833,IT,ITA,380
196,Roma,Lazio,LZ,Roma,41.9,12.4833,IT,ITA,380
197,Roma,Lazio,LZ,Roma,41.9,12.4833,IT,ITA,380
198,Roma,Lazio,LZ,Roma,41.9,12.4833,IT,ITA,380
199,Roma,Lazio,LZ,Roma,41.9,12.4833,IT,ITA,380
1100,Viterbo,Lazio,LZ,Viterbo,42.4174,12.1049,IT,ITA,380
60100,Ancona,Marche,MH,Ancona,43.6333,13.5,IT,ITA,380
60121,Ancona,Marche,MH,Ancona,43.6333,13.5,IT,ITA,380
60122,Ancona,Marche,MH,Ancona,43.6333,13.5,IT,ITA,380
60123,Ancona,Marche,MH,Ancona,43.6333,13.5,IT,ITA,380
60124,Ancona,Marche,MH,Ancona,43.6333,13.5,IT,ITA,380
60125,Ancona,Marche,MH,Ancona,43.6333,13.5,IT,ITA,380
60126,Ancona,Marche,MH,Ancona,43.6333,13.5,IT,ITA,380
60127,Pinocchio,Marche,MH,Ancona,43.5833,13.5,IT,ITA,380
60128,Ancona,Marche,MH,Ancona,43.6333,13.5,IT,ITA,380
60129,Pietralacroce,Marche,MH,Ancona,43.6333,13.5,IT,ITA,380
60131,Ancona,Marche,MH,Ancona,43.6333,13.5,IT,ITA,380
63100,Piagge Di Ascoli Piceno,Marche,MH,Ascoli Piceno,42.8396,13.5766,IT,ITA,380
62100,Macerata,Marche,MH,Macerata,43.3007,13.4563,IT,ITA,380
61100,San Pietro In Calibano,Marche,MH,Pesaro E Urbino,43.8917,12.8875,IT,ITA,380
86100,Campobasso,Molise,ML,Campobasso,41.5601,14.6648,IT,ITA,380
86170,Castelromano,Molise,ML,Isernia,41.6206,14.1977,IT,ITA,380
15100,Alessandria,Piemonte,PM,Alessandria,44.9132,8.617,IT,ITA,380
14100,Valgera,Piemonte,PM,Asti,44.9254,8.2172,IT,ITA,380
12100,Cuneo,Piemonte,PM,Cuneo,44.3888,7.5471,IT,ITA,380
28100,Agognate,Piemonte,PM,Novara,45.4705,8.5875,IT,ITA,380
10100,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10121,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10122,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10123,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10124,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10125,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10126,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10127,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10128,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10129,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10131,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10132,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10133,Cavoretto,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10134,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10135,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10136,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10137,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10138,Torino,Piemonte,PM,Torino,45.0706,7.6867,IT,ITA,380
10139,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10141,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10142,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10143,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10144,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10145,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10146,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10147,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10148,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10149,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10151,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10152,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10153,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10154,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10155,Torino,Piemonte,PM,Torino,45.05,7.6667,IT,ITA,380
10156,Falchera,Piemonte,PM,Torino,45.1167,7.7,IT,ITA,380
13100,Cappuccini,Piemonte,PM,Vercelli,45.3074,8.4456,IT,ITA,380
70100,Bari,Puglia,PU,Bari,41.1333,16.85,IT,ITA,380
70121,Bari,Puglia,PU,Bari,41.1333,16.85,IT,ITA,380
70122,Bari,Puglia,PU,Bari,41.1333,16.85,IT,ITA,380
70123,Fesca,Puglia,PU,Bari,40.8031,17.0389,IT,ITA,380
70124,Bari,Puglia,PU,Bari,41.1333,16.85,IT,ITA,380
70125,Carrassi,Puglia,PU,Bari,41.1069,16.8717,IT,ITA,380
70126,Japigia,Puglia,PU,Bari,41.1131,16.8926,IT,ITA,380
70127,Santo Spirito,Puglia,PU,Bari,41.1627,16.749,IT,ITA,380
70128,Palese,Puglia,PU,Bari,41.15,16.7666,IT,ITA,380
70129,Loseto,Puglia,PU,Bari,41.0394,16.8474,IT,ITA,380
70131,Carbonara Di Bari,Puglia,PU,Bari,41.0746,16.87,IT,ITA,380
72100,Brindisi,Puglia,PU,Brindisi,40.6362,17.939,IT,ITA,380
71100,Foggia,Puglia,PU,Foggia,41.4623,15.5447,IT,ITA,380
73100,San Cataldo,Puglia,PU,Lecce,40.3903,18.302,IT,ITA,380
74100,Taranto,Puglia,PU,Taranto,40.4692,17.24,IT,ITA,380
92100,Borgo La Loggia,Sicilia,SC,Agrigento,37.3171,13.5724,IT,ITA,380
93100,Caltanissetta,Sicilia,SC,Caltanissetta,37.49,14.0632,IT,ITA,380
95100,Catania,Sicilia,SC,Catania,37.5021,15.0872,IT,ITA,380
95121,San Teodoro,Sicilia,SC,Catania,37.85,14.7,IT,ITA,380
95122,Acquicella,Sicilia,SC,Catania,37.5021,15.0872,IT,ITA,380
95123,Catania,Sicilia,SC,Catania,37.5021,15.0872,IT,ITA,380
95124,Catania,Sicilia,SC,Catania,37.5021,15.0872,IT,ITA,380
95125,Canalicchio,Sicilia,SC,Catania,37.5021,15.0872,IT,ITA,380
95126,Catania,Sicilia,SC,Catania,37.5021,15.0872,IT,ITA,380
95127,Catania,Sicilia,SC,Catania,37.5021,15.0872,IT,ITA,380
95128,Catania,Sicilia,SC,Catania,37.5021,15.0872,IT,ITA,380
95129,Catania,Sicilia,SC,Catania,37.5021,15.0872,IT,ITA,380
95131,Catania,Sicilia,SC,Catania,37.5021,15.0872,IT,ITA,380
94100,Enna,Sicilia,SC,Enna,37.5676,14.2796,IT,ITA,380
98100,Messina,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98121,Messina,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98122,Messina,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98123,Messina,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98124,Messina,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98125,Messina,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98126,Santa Lucia Sopra Contesse,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98127,Zafferia,Sicilia,SC,Messina,38.1531,15.5082,IT,ITA,380
98128,Tremestieri,Sicilia,SC,Messina,38.1385,15.5245,IT,ITA,380
98129,Messina,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98131,Mili Marina,Sicilia,SC,Messina,38.1202,15.516,IT,ITA,380
98132,Mili San Marco,Sicilia,SC,Messina,38.1196,15.5104,IT,ITA,380
98133,Mili Superiore,Sicilia,SC,Messina,38.1172,15.5119,IT,ITA,380
98134,Galati Marina,Sicilia,SC,Messina,38.1033,15.5066,IT,ITA,380
98135,Santa Margherita,Sicilia,SC,Messina,38.4814,14.9424,IT,ITA,380
98136,Santo Stefano Medio,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98137,Santo Stefano Di Briga,Sicilia,SC,Messina,38.1002,15.4796,IT,ITA,380
98138,Pezzolo,Sicilia,SC,Messina,38.0846,15.459,IT,ITA,380
98139,San Placido Calonero',Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98141,Messina,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98142,Messina,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98143,Altolia,Sicilia,SC,Messina,38.0756,15.4458,IT,ITA,380
98144,San Filippo,Sicilia,SC,Messina,38.1111,15.1089,IT,ITA,380
98145,Bordonaro,Sicilia,SC,Messina,38.1755,15.514,IT,ITA,380
98146,Messina,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98147,Villaggio Aldisio,Sicilia,SC,Messina,38.1698,15.5302,IT,ITA,380
98148,Santo,Sicilia,SC,Messina,38.1743,15.5308,IT,ITA,380
98149,Camaro Inferiore,Sicilia,SC,Messina,38.1879,15.5274,IT,ITA,380
98151,Camaro,Sicilia,SC,Messina,38.1902,15.5232,IT,ITA,380
98152,Scala Ritiro,Sicilia,SC,Messina,38.2157,15.5303,IT,ITA,380
98153,Messina,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98154,Salice,Sicilia,SC,Messina,38.25,15.4833,IT,ITA,380
98155,Messina,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98156,Messina,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98157,Messina,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98158,Faro Superiore,Sicilia,SC,Messina,38.2667,15.5833,IT,ITA,380
98159,Messina,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98161,Rodia,Sicilia,SC,Messina,38.2687,15.4796,IT,ITA,380
98162,San Saba,Sicilia,SC,Messina,38.2847,15.501,IT,ITA,380
98163,Sparta',Sicilia,SC,Messina,38.2958,15.5448,IT,ITA,380
98164,Torre Faro,Sicilia,SC,Messina,38.2629,15.6405,IT,ITA,380
98165,Messina,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
98166,Sant'Agata,Sicilia,SC,Messina,38.0688,14.6345,IT,ITA,380
98167,Pace,Sicilia,SC,Messina,38.2377,15.5763,IT,ITA,380
98168,Villaggio Paradiso,Sicilia,SC,Messina,38.1833,15.5667,IT,ITA,380
90100,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90121,Acqua Dei Corsari,Sicilia,SC,Palermo,38.1083,13.3333,IT,ITA,380
90122,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90123,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90124,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90125,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90126,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90127,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90128,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90129,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90131,Rocca Monreale,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90132,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90133,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90134,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90135,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90136,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90137,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90138,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90139,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90141,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90142,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90143,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90144,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90145,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90146,San Lorenzo Colli,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90147,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90148,Villagrazia,Sicilia,SC,Palermo,38.0833,13.3333,IT,ITA,380
90149,Palermo,Sicilia,SC,Palermo,38.1167,13.3667,IT,ITA,380
90151,Mondello,Sicilia,SC,Palermo,38.2,13.3333,IT,ITA,380
97100,Ragusa,Sicilia,SC,Ragusa,36.9262,14.7283,IT,ITA,380
96100,Siracusa,Sicilia,SC,Siracusa,37.0665,15.2843,IT,ITA,380
91100,Fontanelle Casasanta,Sicilia,SC,Trapani,37.9356,12.6412,IT,ITA,380
9100,Cagliari,Sardegna,SD,Cagliari,39.2167,9.1167,IT,ITA,380
9121,Cagliari,Sardegna,SD,Cagliari,39.2167,9.1167,IT,ITA,380
9122,Cagliari,Sardegna,SD,Cagliari,39.2167,9.1167,IT,ITA,380
9123,Cagliari,Sardegna,SD,Cagliari,39.2167,9.1167,IT,ITA,380
9124,Cagliari,Sardegna,SD,Cagliari,39.2167,9.1167,IT,ITA,380
9125,Cagliari,Sardegna,SD,Cagliari,39.2167,9.1167,IT,ITA,380
9126,Lazzaretto,Sardegna,SD,Cagliari,39.2083,9.1379,IT,ITA,380
9127,Cagliari,Sardegna,SD,Cagliari,39.2167,9.1167,IT,ITA,380
9128,Cagliari,Sardegna,SD,Cagliari,39.2167,9.1167,IT,ITA,380
9129,Cagliari,Sardegna,SD,Cagliari,39.2167,9.1167,IT,ITA,380
9131,Cagliari,Sardegna,SD,Cagliari,39.2167,9.1167,IT,ITA,380
9134,Pirri,Sardegna,SD,Cagliari,39.2461,9.1278,IT,ITA,380
8100,Lollove,Sardegna,SD,Nuoro,40.3653,9.3331,IT,ITA,380
9170,Oristano,Sardegna,SD,Oristano,39.9052,8.5963,IT,ITA,380
7100,Sassari,Sardegna,SD,Sassari,40.7272,8.5585,IT,ITA,380
52100,Arezzo,Toscana,TC,Arezzo,43.4712,11.8631,IT,ITA,380
50100,Firenze,Toscana,TC,Firenze,43.7667,11.25,IT,ITA,380
50121,Firenze,Toscana,TC,Firenze,43.7667,11.25,IT,ITA,380
50122,Firenze,Toscana,TC,Firenze,43.7667,11.25,IT,ITA,380
50123,Firenze,Toscana,TC,Firenze,43.7667,11.25,IT,ITA,380
50124,Galluzzo,Toscana,TC,Firenze,43.7366,11.2246,IT,ITA,380
50125,San Felice A Ema,Toscana,TC,Firenze,43.7583,11.2417,IT,ITA,380
50126,Pieve A Ripoli,Toscana,TC,Firenze,43.75,11.275,IT,ITA,380
50127,Firenze,Toscana,TC,Firenze,43.7667,11.25,IT,ITA,380
50129,Firenze,Toscana,TC,Firenze,43.7667,11.25,IT,ITA,380
50131,Firenze,Toscana,TC,Firenze,43.7667,11.25,IT,ITA,380
50132,Firenze,Toscana,TC,Firenze,43.7667,11.25,IT,ITA,380
50133,Firenze,Toscana,TC,Firenze,43.7667,11.25,IT,ITA,380
50134,Firenze,Toscana,TC,Firenze,43.7667,11.25,IT,ITA,380
50135,Montalbano,Toscana,TC,Firenze,43.775,11.2833,IT,ITA,380
50136,Rovezzano,Toscana,TC,Firenze,43.7667,11.25,IT,ITA,380
50137,Firenze,Toscana,TC,Firenze,43.7667,11.25,IT,ITA,380
50139,Firenze,Toscana,TC,Firenze,43.7667,11.25,IT,ITA,380
50141,Rifredi,Toscana,TC,Firenze,43.7917,11.2417,IT,ITA,380
50142,Mantignano,Toscana,TC,Firenze,43.7667,11.25,IT,ITA,380
50143,Firenze,Toscana,TC,Firenze,43.7667,11.25,IT,ITA,380
50144,Firenze,Toscana,TC,Firenze,43.7667,11.25,IT,ITA,380
50145,Brozzi,Toscana,TC,Firenze,43.775,11.225,IT,ITA,380
58100,Grosseto,Toscana,TC,Grosseto,42.7629,11.1128,IT,ITA,380
57100,Livorno,Toscana,TC,Livorno,43.55,10.3167,IT,ITA,380
57121,Livorno,Toscana,TC,Livorno,43.55,10.3167,IT,ITA,380
57122,Livorno,Toscana,TC,Livorno,43.55,10.3167,IT,ITA,380
57123,Livorno,Toscana,TC,Livorno,43.55,10.3167,IT,ITA,380
57124,Salviano,Toscana,TC,Livorno,43.5333,10.35,IT,ITA,380
57125,Livorno,Toscana,TC,Livorno,43.55,10.3167,IT,ITA,380
57126,Livorno,Toscana,TC,Livorno,43.55,10.3167,IT,ITA,380
57127,Livorno,Toscana,TC,Livorno,43.55,10.3167,IT,ITA,380
57128,Ardenza,Toscana,TC,Livorno,43.5167,10.3167,IT,ITA,380
55100,Lucca,Toscana,TC,Lucca,43.843,10.508,IT,ITA,380
54100,Massa,Toscana,TC,Massa-Carrara,44.0387,10.1442,IT,ITA,380
56100,Pisa,Toscana,TC,Pisa,43.7167,10.3833,IT,ITA,380
56121,Coltano,Toscana,TC,Pisa,43.6333,10.4,IT,ITA,380
56122,Pisa,Toscana,TC,Pisa,43.7167,10.3833,IT,ITA,380
56123,Pisa,Toscana,TC,Pisa,43.7167,10.3833,IT,ITA,380
56124,Pisa,Toscana,TC,Pisa,43.7167,10.3833,IT,ITA,380
56125,Pisa,Toscana,TC,Pisa,43.7167,10.3833,IT,ITA,380
56126,Pisa,Toscana,TC,Pisa,43.7167,10.3833,IT,ITA,380
56127,Pisa,Toscana,TC,Pisa,43.7167,10.3833,IT,ITA,380
56128,Pisa,Toscana,TC,Pisa,43.7161,10.3966,IT,ITA,380
59100,Mezzana,Toscana,TC,Prato,43.7963,10.9521,IT,ITA,380
51100,Pistoia,Toscana,TC,Pistoia,43.9322,10.9185,IT,ITA,380
53100,Siena,Toscana,TC,Siena,43.3187,11.3305,IT,ITA,380
39100,Bozen,Trentino-Alto Adige,TT,Bolzano-Bozen,46.5167,11.3667,IT,ITA,380
38100,Trento,Trentino-Alto Adige,TT,Trento,46.0703,11.1216,IT,ITA,380
6100,Perugia,Umbria,UM,Perugia,43.1333,12.3667,IT,ITA,380
6121,Perugia,Umbria,UM,Perugia,43.1333,12.3667,IT,ITA,380
6122,Perugia,Umbria,UM,Perugia,43.1333,12.3667,IT,ITA,380
6123,Perugia,Umbria,UM,Perugia,43.1333,12.3667,IT,ITA,380
6124,Perugia Stazione,Umbria,UM,Perugia,43.1333,12.3667,IT,ITA,380
6125,Perugia,Umbria,UM,Perugia,43.1333,12.3667,IT,ITA,380
6126,Montecorneo,Umbria,UM,Perugia,43.1333,12.3667,IT,ITA,380
6127,Ferro Di Cavallo,Umbria,UM,Perugia,43.1333,12.3667,IT,ITA,380
6128,Ponte Della Pietra,Umbria,UM,Perugia,43.1333,12.3667,IT,ITA,380
6129,Prepo,Umbria,UM,Perugia,43.1333,12.3667,IT,ITA,380
6131,San Marco,Umbria,UM,Perugia,42.7167,13.1333,IT,ITA,380
6132,San Sisto,Umbria,UM,Perugia,42.7667,12.3667,IT,ITA,380
6134,Perugia,Umbria,UM,Perugia,43.1107,12.3892,IT,ITA,380
5100,Valenza,Umbria,UM,Terni,42.5376,12.665,IT,ITA,380
11100,Arpuilles,Valle D'Aosta,VD,Valle D'Aosta,45.752,7.3056,IT,ITA,380
32100,Fiammoi,Veneto,VN,Belluno,46.1654,12.237,IT,ITA,380
35100,Padova,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35121,Padova,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35122,Padova,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35123,Padova,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35124,Salboro,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35125,Guizza,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35126,Padova,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35127,Camin,Veneto,VN,Padova,45.4,11.95,IT,ITA,380
35128,Padova,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35129,Padova,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35131,Padova,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35132,Padova,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35133,Padova,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35134,Padova,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35135,Padova,Veneto,VN,Padova,45.4096,11.8766,IT,ITA,380
35136,Padova,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35137,Padova,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35138,Monta',Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35139,Padova,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35141,Padova,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
35142,Mandria,Veneto,VN,Padova,45.1667,11.6667,IT,ITA,380
35143,Brusegana,Veneto,VN,Padova,45.4167,11.8833,IT,ITA,380
45100,Cantonazzo,Veneto,VN,Rovigo,45.083,11.8287,IT,ITA,380
31100,Fiera,Veneto,VN,Treviso,45.6608,12.2663,IT,ITA,380
30100,Venezia,Veneto,VN,Venezia,45.4386,12.3267,IT,ITA,380
30121,Venezia,Veneto,VN,Venezia,45.4386,12.3267,IT,ITA,380
30122,Sant'Elena,Veneto,VN,Venezia,45.6206,12.315,IT,ITA,380
30123,Venezia,Veneto,VN,Venezia,45.4386,12.3267,IT,ITA,380
30124,Venezia,Veneto,VN,Venezia,45.4386,12.3267,IT,ITA,380
30125,Venezia,Veneto,VN,Venezia,45.4386,12.3267,IT,ITA,380
30126,Lido Di Venezia,Veneto,VN,Venezia,45.3869,12.3306,IT,ITA,380
30131,Venezia,Veneto,VN,Venezia,45.4386,12.3267,IT,ITA,380
30132,Venezia,Veneto,VN,Venezia,45.4386,12.3267,IT,ITA,380
30133,Giudecca,Veneto,VN,Venezia,45.4255,12.3222,IT,ITA,380
30135,Venezia,Veneto,VN,Venezia,45.4386,12.3267,IT,ITA,380
30141,Murano,Veneto,VN,Venezia,45.4574,12.3549,IT,ITA,380
30142,Burano,Veneto,VN,Venezia,45.4873,12.4166,IT,ITA,380
30170,Venezia Mestre,Veneto,VN,Venezia,45.4903,12.2425,IT,ITA,380
30171,Mestre,Veneto,VN,Venezia,45.4958,12.2441,IT,ITA,380
30172,Mestre,Veneto,VN,Venezia,45.4903,12.2425,IT,ITA,380
30173,Villaggio San Marco,Veneto,VN,Venezia,45.4903,12.2425,IT,ITA,380
30174,Zelarino,Veneto,VN,Venezia,45.5108,12.2042,IT,ITA,380
30175,Ca' Emiliani,Veneto,VN,Venezia,45.4861,12.2431,IT,ITA,380
36100,Polegge,Veneto,VN,Vicenza,45.5906,11.5519,IT,ITA,380
37100,Verona,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37121,Verona,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37122,Verona,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37123,Verona,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37124,Verona,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37125,Quinzano,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37126,Verona,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37127,Avesa,Veneto,VN,Verona,45.4667,11.0,IT,ITA,380
37128,Verona,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37129,Verona,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37131,Verona,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37132,San Michele Extra,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37133,Verona,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37134,Verona,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37135,Verona,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37136,Verona,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37137,Verona,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37138,Verona,Veneto,VN,Verona,45.45,11.0,IT,ITA,380
37139,Chievo,Veneto,VN,Verona,45.45,10.9333,IT,ITA,380
37142,Verona,Veneto,VN,Verona,45.442,10.9955,IT,ITA,380
92010,Linosa,Sicilia,,Agrigento,35.5027,12.609,IT,ITA,380
92011,Cattolica Eraclea,Sicilia,,Agrigento,37.4384,13.3957,IT,ITA,380
92012,Cianciana,Sicilia,,Agrigento,37.5214,13.4346,IT,ITA,380
92013,Menfi,Sicilia,,Agrigento,37.5989,12.9685,IT,ITA,380
92014,Porto Empedocle,Sicilia,,Agrigento,37.2866,13.5267,IT,ITA,380
92015,Raffadali,Sicilia,,Agrigento,37.4043,13.5317,IT,ITA,380
92016,Borgo Bonsignore,Sicilia,,Agrigento,37.4224,13.269,IT,ITA,380
92017,Sambuca Di Sicilia,Sicilia,,Agrigento,37.6506,13.112,IT,ITA,380
92018,Santa Margherita Di Belice,Sicilia,,Agrigento,37.6925,13.0237,IT,ITA,380
92019,Sciacca,Sicilia,,Agrigento,37.5057,13.0803,IT,ITA,380
92020,Castrofilippo,Sicilia,,Agrigento,37.3492,13.7492,IT,ITA,380
92021,Caldare,Sicilia,,Agrigento,37.4196,13.6114,IT,ITA,380
92022,Borgo Callea,Sicilia,,Agrigento,37.6304,13.689,IT,ITA,380
92023,Campobello Di Licata,Sicilia,,Agrigento,37.2595,13.9192,IT,ITA,380
92024,Canicatti',Sicilia,,Agrigento,37.3609,13.8502,IT,ITA,380
92025,Zolfare,Sicilia,,Agrigento,37.523,13.615,IT,ITA,380
92026,Favara,Sicilia,,Agrigento,37.3189,13.6631,IT,ITA,380
92027,Licata,Sicilia,,Agrigento,37.1023,13.9375,IT,ITA,380
92028,Naro,Sicilia,,Agrigento,37.2948,13.7952,IT,ITA,380
92029,Campobello Ravanusa Stazione,Sicilia,,Agrigento,37.2658,13.9461,IT,ITA,380
15010,Visone,Piemonte,,Alessandria,44.6628,8.5019,IT,ITA,380
15011,Acqui Terme,Piemonte,,Alessandria,44.6755,8.4707,IT,ITA,380
15012,Bistagno,Piemonte,,Alessandria,44.6613,8.3714,IT,ITA,380
