postcodes,town,region,latitude,longitude,uk_region,uk_region_code,country_iso_alpha2,country_iso_alpha3,country_iso_numeric
2440,Reisenberg,Niederösterreich,48.0,16.5167,,,AT,AUT,040
2441,Mitterndorf an der Fischa,Niederösterreich,47.9833,16.4667,,,AT,AUT,040
2442,Schranawand,Niederösterreich,47.9667,16.4333,,,AT,AUT,040
2442,Unterwaltersdorf,Niederösterreich,47.95,16.4167,,,AT,AUT,040
2443,Deutsch-Brodersdorf,Niederösterreich,47.9555,16.4849,,,AT,AUT,040
2444,Seibersdorf,Niederösterreich,47.9667,16.5167,,,AT,AUT,040
2452,Reisenberg,Niederösterreich,48.0,16.5167,,,AT,AUT,040
2483,Ebreichsdorf,Niederösterreich,47.95,16.4,,,AT,AUT,040
2483,Weigelsdorf,Niederösterreich,47.95,16.4,,,AT,AUT,040
2485,Wampersdorf,Niederösterreich,47.9167,16.4167,,,AT,AUT,040
2486,Siegersdorf,Niederösterreich,47.9,16.35,,,AT,AUT,040
2486,Pottendorf,Niederösterreich,47.9,16.3833,,,AT,AUT,040
2486,Landegg,Niederösterreich,47.9,16.4,,,AT,AUT,040
2500,Siegenfeld,Niederösterreich,48.0366,16.1759,,,AT,AUT,040
2500,Schwechatbach,Niederösterreich,48.0299,16.1173,,,AT,AUT,040
2500,Oberwaltersdorf,Niederösterreich,47.9757,16.3219,,,AT,AUT,040
2500,Baden,Niederösterreich,48.0054,16.2326,,,AT,AUT,040
2504,Sooß,Niederösterreich,47.9846,16.2174,,,AT,AUT,040
2511,Einöde,Niederösterreich,48.0225,16.2354,,,AT,AUT,040
2511,Pfaffstätten,Niederösterreich,48.0174,16.2635,,,AT,AUT,040
2512,Oeynhausen,Niederösterreich,47.9853,16.2919,,,AT,AUT,040
2512,Tribuswinkel,Niederösterreich,48.0062,16.2708,,,AT,AUT,040
2514,Möllersdorf,Niederösterreich,48.0258,16.3051,,,AT,AUT,040
2514,Traiskirchen,Niederösterreich,48.0148,16.2932,,,AT,AUT,040
2514,Wienersdorf,Niederösterreich,48.0082,16.2917,,,AT,AUT,040
2521,Trumau,Niederösterreich,47.9935,16.3427,,,AT,AUT,040
2522,Oberwaltersdorf,Niederösterreich,47.9757,16.3219,,,AT,AUT,040
2523,Tattendorf,Niederösterreich,47.95,16.3,,,AT,AUT,040
2524,Teesdorf,Niederösterreich,47.95,16.2833,,,AT,AUT,040
2525,Schönau an der Triesting,Niederösterreich,47.9345,16.2538,,,AT,AUT,040
2525,Günselsdorf,Niederösterreich,47.9439,16.2606,,,AT,AUT,040
2532,Preinsfeld,Niederösterreich,48.0453,16.1191,,,AT,AUT,040
2532,Heiligenkreuz,Niederösterreich,48.0556,16.1249,,,AT,AUT,040
2532,Füllenberg,Niederösterreich,48.0644,16.1506,,,AT,AUT,040
2532,Sattelbach,Niederösterreich,48.0314,16.1418,,,AT,AUT,040
2532,Schwechatbach,Niederösterreich,48.0299,16.1173,,,AT,AUT,040
2533,Klausen-Leopoldsdorf,Niederösterreich,48.0877,16.0169,,,AT,AUT,040
2533,Glashütten,Niederösterreich,48.0597,16.0311,,,AT,AUT,040
2534,Groisbach,Niederösterreich,48.0445,16.0506,,,AT,AUT,040
2534,Windhaag,Niederösterreich,48.0479,16.0983,,,AT,AUT,040
2534,Mayerling,Niederösterreich,48.0447,16.0969,,,AT,AUT,040
2534,Alland,Niederösterreich,48.0583,16.079,,,AT,AUT,040
2534,Glashütten,Niederösterreich,48.0597,16.0311,,,AT,AUT,040
2534,Sattelbach,Niederösterreich,48.0314,16.1418,,,AT,AUT,040
2534,Untermeierhof,Niederösterreich,48.0401,16.08,,,AT,AUT,040
2534,Holzschlag,Niederösterreich,48.0479,16.0983,,,AT,AUT,040
2534,Maria Raisenmarkt,Niederösterreich,48.0305,16.0736,,,AT,AUT,040
2534,Schwechatbach,Niederösterreich,48.0299,16.1173,,,AT,AUT,040
2540,Großau,Niederösterreich,47.9557,16.1681,,,AT,AUT,040
2540,Bad Vöslau,Niederösterreich,47.9653,16.2136,,,AT,AUT,040
2540,Gainfarn,Niederösterreich,47.9628,16.1937,,,AT,AUT,040
2542,Leobersdorf,Niederösterreich,47.928,16.2165,,,AT,AUT,040
2542,Kottingbrunn,Niederösterreich,47.951,16.2271,,,AT,AUT,040
2544,Enzesfeld-Lindabrunn,Niederösterreich,47.947,16.2114,,,AT,AUT,040
2544,Siebenhaus,Niederösterreich,47.9346,16.2287,,,AT,AUT,040
2544,Kottingbrunn,Niederösterreich,47.951,16.2271,,,AT,AUT,040
2544,Dornau,Niederösterreich,47.947,16.2114,,,AT,AUT,040
2544,Leobersdorf,Niederösterreich,47.928,16.2165,,,AT,AUT,040
2551,Enzesfeld-Lindabrunn,Niederösterreich,47.931,16.1791,,,AT,AUT,040
2552,Hirtenberg,Niederösterreich,47.931,16.1791,,,AT,AUT,040
2552,Enzesfeld-Lindabrunn,Niederösterreich,47.931,16.1791,,,AT,AUT,040
2560,Grillenberg,Niederösterreich,47.9262,16.086,,,AT,AUT,040
2560,Alkersdorf,Niederösterreich,47.8869,16.0967,,,AT,AUT,040
2560,Pöllau,Niederösterreich,47.9333,16.0667,,,AT,AUT,040
2560,Berndorf,Niederösterreich,47.9457,16.1097,,,AT,AUT,040
2560,Hernstein,Niederösterreich,47.8947,16.1056,,,AT,AUT,040
2560,Neusiedl,Niederösterreich,47.9178,16.0879,,,AT,AUT,040
2560,Kleinfeld,Niederösterreich,47.9264,16.1125,,,AT,AUT,040
2560,Aigen,Niederösterreich,47.8994,16.1211,,,AT,AUT,040
2563,Pottenstein,Niederösterreich,47.9582,16.0948,,,AT,AUT,040
2564,Eberbach,Niederösterreich,47.9927,16.0047,,,AT,AUT,040
2564,Fahrafeld,Niederösterreich,47.9719,16.0735,,,AT,AUT,040
2564,Steinwandgraben,Niederösterreich,47.9659,16.0772,,,AT,AUT,040
2564,Weissenbach an der Triesting,Niederösterreich,47.9821,16.0394,,,AT,AUT,040
2564,Sulzbach,Niederösterreich,48.0005,16.0237,,,AT,AUT,040
2564,Pottenstein,Niederösterreich,47.9582,16.0948,,,AT,AUT,040
2564,Furth,Niederösterreich,47.9733,15.9733,,,AT,AUT,040
2564,Niemtal,Niederösterreich,47.9659,16.0772,,,AT,AUT,040
2564,Aggsbach,Niederösterreich,47.9659,16.0772,,,AT,AUT,040
2564,Guglhof,Niederösterreich,47.9659,16.0772,,,AT,AUT,040
2564,Hof,Niederösterreich,47.9659,16.0772,,,AT,AUT,040
2564,Ebeltal,Niederösterreich,47.9659,16.0772,,,AT,AUT,040
2564,Maierhof,Niederösterreich,47.9659,16.0772,,,AT,AUT,040
2564,Rehgras,Niederösterreich,47.9659,16.0772,,,AT,AUT,040
2564,Dürntal,Niederösterreich,47.9659,16.0772,,,AT,AUT,040
2565,Maria Raisenmarkt,Niederösterreich,48.0305,16.0736,,,AT,AUT,040
2565,Gadenweith,Niederösterreich,47.9896,16.0715,,,AT,AUT,040
2565,Nöstach,Niederösterreich,48.027,16.0234,,,AT,AUT,040
2565,Holzschlag,Niederösterreich,47.9659,16.0772,,,AT,AUT,040
2565,Rohrbach,Niederösterreich,48.004,16.0987,,,AT,AUT,040
2565,Kienberg,Niederösterreich,47.9659,16.0772,,,AT,AUT,040
2565,Schwarzensee,Niederösterreich,48.0098,16.0607,,,AT,AUT,040
2565,Gainfarn,Niederösterreich,47.9628,16.1937,,,AT,AUT,040
2565,Neuhaus,Niederösterreich,47.9952,16.0459,,,AT,AUT,040
2565,Schwechatbach,Niederösterreich,48.0299,16.1173,,,AT,AUT,040
2571,Sulzbach,Niederösterreich,48.0005,16.0237,,,AT,AUT,040
2571,Klein-Mariazell,Niederösterreich,48.029,15.9443,,,AT,AUT,040
2571,Altenmarkt an der Triesting,Niederösterreich,48.0155,15.9966,,,AT,AUT,040
2571,Nöstach,Niederösterreich,48.027,16.0234,,,AT,AUT,040
2571,Thenneberg,Niederösterreich,48.017,15.9655,,,AT,AUT,040
2572,St. Corona am Schöpfl,Niederösterreich,48.0625,15.9273,,,AT,AUT,040
2602,Schönau an der Triesting,Niederösterreich,47.9345,16.2538,,,AT,AUT,040
2602,Blumau,Niederösterreich,47.9163,16.2886,,,AT,AUT,040
3033,Klausen-Leopoldsdorf,Niederösterreich,48.0877,16.0169,,,AT,AUT,040
3053,Klausen-Leopoldsdorf,Niederösterreich,48.0877,16.0169,,,AT,AUT,040
1300,Mannswörth,Niederösterreich,48.15,16.5167,,,AT,AUT,040
2320,Schwechat,Niederösterreich,48.12,16.3932,,,AT,AUT,040
2320,Mannswörth,Niederösterreich,48.12,16.3932,,,AT,AUT,040
2320,Kledering,Niederösterreich,48.12,16.3932,,,AT,AUT,040
2320,Rannersdorf,Niederösterreich,48.12,16.3932,,,AT,AUT,040
2320,Rauchenwarth,Niederösterreich,48.12,16.3932,,,AT,AUT,040
2322,Zwölfaxing,Niederösterreich,48.12,16.3932,,,AT,AUT,040
2325,Gutenhof,Niederösterreich,48.12,16.3932,,,AT,AUT,040
2325,Velm,Niederösterreich,48.12,16.3932,,,AT,AUT,040
2325,Pellendorf,Niederösterreich,48.12,16.3932,,,AT,AUT,040
2325,Himberg,Niederösterreich,48.12,16.3932,,,AT,AUT,040
2326,Lanzendorf,Niederösterreich,48.12,16.3932,,,AT,AUT,040
2326,Maria-Lanzendorf,Niederösterreich,48.12,16.3932,,,AT,AUT,040
2333,Leopoldsdorf,Niederösterreich,48.118,16.3479,,,AT,AUT,040
2401,Fischamend-Markt,Niederösterreich,48.1086,16.8053,,,AT,AUT,040
2401,Fischamend-Dorf,Niederösterreich,48.1086,16.8053,,,AT,AUT,040
2402,Haslau an der Donau,Niederösterreich,48.1167,16.7167,,,AT,AUT,040
2402,Maria Ellend,Niederösterreich,48.1,16.6833,,,AT,AUT,040
2403,Wildungsmauer,Niederösterreich,48.1,16.8,,,AT,AUT,040
2403,Regelsbrunn,Niederösterreich,48.1,16.7667,,,AT,AUT,040
2403,Scharndorf,Niederösterreich,48.0833,16.7833,,,AT,AUT,040
2404,Petronell-Carnuntum,Niederösterreich,48.1167,16.85,,,AT,AUT,040
2405,Hundsheim,Niederösterreich,48.1175,16.9358,,,AT,AUT,040
2405,Bad Deutsch-Altenburg,Niederösterreich,48.1342,16.9062,,,AT,AUT,040
2410,Hainburg an der Donau,Niederösterreich,48.1463,16.945,,,AT,AUT,040
2412,Wolfsthal,Niederösterreich,48.1333,17.0,,,AT,AUT,040
2413,Berg,Niederösterreich,48.1,17.0333,,,AT,AUT,040
2431,Enzersdorf an der Fischa,Niederösterreich,48.0833,16.6,,,AT,AUT,040
2431,Klein-Neusiedl,Niederösterreich,48.0938,16.6066,,,AT,AUT,040
2432,Schwadorf,Niederösterreich,48.0667,16.5833,,,AT,AUT,040
2433,Margarethen am Moos,Niederösterreich,48.0333,16.6,,,AT,AUT,040
2434,Sandberg,Niederösterreich,48.0326,16.5933,,,AT,AUT,040
2434,Sommerein,Niederösterreich,47.9833,16.65,,,AT,AUT,040
2434,Götzendorf an der Leitha,Niederösterreich,48.0167,16.5833,,,AT,AUT,040
2434,Pischelsdorf,Niederösterreich,48.0,16.5667,,,AT,AUT,040
2435,Ebergassing,Niederösterreich,48.0326,16.5933,,,AT,AUT,040
2435,Götzendorf an der Leitha,Niederösterreich,48.0167,16.5833,,,AT,AUT,040
2435,Pischelsdorf,Niederösterreich,48.0,16.5667,,,AT,AUT,040
2435,Wienerherberg,Niederösterreich,48.0326,16.5933,,,AT,AUT,040
2440,Moosbrunn,Niederösterreich,47.9555,16.4849,,,AT,AUT,040
2440,Gramatneusiedl,Niederösterreich,47.9555,16.4849,,,AT,AUT,040
2441,Gramatneusiedl,Niederösterreich,47.9555,16.4849,,,AT,AUT,040
2441,Moosbrunn,Niederösterreich,47.9555,16.4849,,,AT,AUT,040
2451,Hof am Leithaberge,Niederösterreich,47.95,16.5833,,,AT,AUT,040
2451,Au am Leithaberge,Niederösterreich,47.923,16.5579,,,AT,AUT,040
2452,Mannersdorf am Leithagebirge,Niederösterreich,47.9667,16.6,,,AT,AUT,040
2452,Wasenbruck,Niederösterreich,47.9795,16.6011,,,AT,AUT,040
2453,Sommerein,Niederösterreich,47.9833,16.65,,,AT,AUT,040
2454,Sarasdorf,Niederösterreich,48.0167,16.6667,,,AT,AUT,040
2454,Trautmannsdorf an der Leitha,Niederösterreich,48.0167,16.6333,,,AT,AUT,040
2460,Bruck an der Leitha,Niederösterreich,48.0167,16.7667,,,AT,AUT,040
2462,Wilfleinsdorf,Niederösterreich,48.0167,16.7167,,,AT,AUT,040
2463,Stixneusiedl,Niederösterreich,48.0333,16.6667,,,AT,AUT,040
2463,Gallbrunn,Niederösterreich,48.05,16.6333,,,AT,AUT,040
2464,Arbesthal,Niederösterreich,48.0667,16.7,,,AT,AUT,040
2464,Göttlesbrunn,Niederösterreich,48.05,16.7333,,,AT,AUT,040
2465,Höflein,Niederösterreich,48.0667,16.7833,,,AT,AUT,040
2471,Schönabrunn,Niederösterreich,48.076,16.913,,,AT,AUT,040
2471,Pachfurth,Niederösterreich,48.05,16.8167,,,AT,AUT,040
2471,Gerhaus,Niederösterreich,48.0577,16.8453,,,AT,AUT,040
2471,Rohrau,Niederösterreich,48.0667,16.85,,,AT,AUT,040
2471,Hollern,Niederösterreich,48.0756,16.8936,,,AT,AUT,040
2472,Prellenkirchen,Niederösterreich,48.0667,16.95,,,AT,AUT,040
2473,Deutsch-Haslau,Niederösterreich,48.0504,16.9387,,,AT,AUT,040
2181,Dobermannsdorf,Niederösterreich,48.6,16.8167,,,AT,AUT,040
2182,Palterndorf,Niederösterreich,48.5833,16.8167,,,AT,AUT,040
2183,St. Ulrich,Niederösterreich,48.6,16.7667,,,AT,AUT,040
2183,Neusiedl an der Zaya,Niederösterreich,48.5978,16.7563,,,AT,AUT,040
2184,Hauskirchen,Niederösterreich,48.5978,16.7563,,,AT,AUT,040
2185,Prinzendorf an der Zaya,Niederösterreich,48.6,16.7208,,,AT,AUT,040
2185,Rannersdorf an der Zaya,Niederösterreich,48.6036,16.7167,,,AT,AUT,040
2214,Auersthal,Niederösterreich,48.3667,16.6333,,,AT,AUT,040
2215,Raggendorf,Niederösterreich,48.3941,16.6582,,,AT,AUT,040
2221,Groß-Schweinbarth,Niederösterreich,48.4147,16.6319,,,AT,AUT,040
2222,Kollnbrunn,Niederösterreich,48.45,16.5833,,,AT,AUT,040
2222,Bad Pirawarth,Niederösterreich,48.4519,16.5983,,,AT,AUT,040
2223,Klein-Harras,Niederösterreich,48.4617,16.6272,,,AT,AUT,040
2223,Hohenruppersdorf,Niederösterreich,48.45,16.65,,,AT,AUT,040
2224,Nexing,Niederösterreich,48.5,16.65,,,AT,AUT,040
2224,Obersulz,Niederösterreich,48.5,16.6667,,,AT,AUT,040
2224,Niedersulz,Niederösterreich,48.4833,16.6667,,,AT,AUT,040
2224,Erdpreß,Niederösterreich,48.4772,16.7139,,,AT,AUT,040
2225,Loidesthal,Niederösterreich,48.4833,16.75,,,AT,AUT,040
2225,Gaiselberg,Niederösterreich,48.5333,16.7167,,,AT,AUT,040
2225,Windisch Baumgarten,Niederösterreich,48.55,16.7333,,,AT,AUT,040
2225,Blumenthal,Niederösterreich,48.5167,16.7,,,AT,AUT,040
2225,Zistersdorf,Niederösterreich,48.5333,16.75,,,AT,AUT,040
2225,Eichhorn,Niederösterreich,48.5495,16.83,,,AT,AUT,040
2225,Großinzersdorf,Niederösterreich,48.5261,16.7603,,,AT,AUT,040
2225,Maustrenk,Niederösterreich,48.5667,16.7,,,AT,AUT,040
2225,Gösting,Niederösterreich,48.55,16.7833,,,AT,AUT,040
2230,Gänserndorf,Niederösterreich,48.3392,16.7202,,,AT,AUT,040
2231,Strasshof an der Nordbahn,Niederösterreich,48.3167,16.6667,,,AT,AUT,040
2232,Parbasdorf,Niederösterreich,48.2833,16.6,,,AT,AUT,040
2232,Aderklaa,Niederösterreich,48.2833,16.5333,,,AT,AUT,040
2232,Deutsch-Wagram,Niederösterreich,48.2997,16.5667,,,AT,AUT,040
2241,Schönkirchen-Reyersdorf,Niederösterreich,48.3548,16.6912,,,AT,AUT,040
2242,Prottes,Niederösterreich,48.3868,16.7389,,,AT,AUT,040
2243,Matzen,Niederösterreich,48.4,16.7,,,AT,AUT,040
2244,Spannberg,Niederösterreich,48.4639,16.7365,,,AT,AUT,040
2245,Götzendorf,Niederösterreich,48.4667,16.7833,,,AT,AUT,040
2245,Velm,Niederösterreich,48.4669,16.7806,,,AT,AUT,040
2251,Ebenthal,Niederösterreich,48.4333,16.7833,,,AT,AUT,040
2252,Ollersdorf,Niederösterreich,48.4,16.8,,,AT,AUT,040
2253,Weikendorf,Niederösterreich,48.3444,16.7665,,,AT,AUT,040
2253,Stripfing,Niederösterreich,48.3402,16.801,,,AT,AUT,040
2253,Tallesbrunn,Niederösterreich,48.3622,16.7869,,,AT,AUT,040
2253,Dörfles,Niederösterreich,48.3553,16.7533,,,AT,AUT,040
2261,Mannersdorf an der March,Niederösterreich,48.3913,16.8386,,,AT,AUT,040
2261,Angern an der March,Niederösterreich,48.3778,16.8281,,,AT,AUT,040
2262,Grub an der March,Niederösterreich,48.4167,16.8333,,,AT,AUT,040
2262,Stillfried,Niederösterreich,48.4,16.8333,,,AT,AUT,040
2263,Waidendorf,Niederösterreich,48.4651,16.8237,,,AT,AUT,040
2263,Dürnkrut,Niederösterreich,48.4731,16.8506,,,AT,AUT,040
2264,Jedenspeigen,Niederösterreich,48.4981,16.8723,,,AT,AUT,040
2264,Sierndorf an der March,Niederösterreich,48.5107,16.8858,,,AT,AUT,040
2265,Waltersdorf an der March,Niederösterreich,48.5275,16.888,,,AT,AUT,040
2265,Drösing,Niederösterreich,48.539,16.9026,,,AT,AUT,040
2272,Niederabsdorf,Niederösterreich,48.5667,16.85,,,AT,AUT,040
2272,Ringelsdorf,Niederösterreich,48.5667,16.8667,,,AT,AUT,040
2273,Hohenau an der March,Niederösterreich,48.6042,16.9047,,,AT,AUT,040
2281,Pysdorf,Niederösterreich,48.2387,16.5838,,,AT,AUT,040
2281,Raasdorf,Niederösterreich,48.2466,16.5653,,,AT,AUT,040
2282,Glinzendorf,Niederösterreich,48.2461,16.6406,,,AT,AUT,040
2282,Markgrafneusiedl,Niederösterreich,48.2667,16.6333,,,AT,AUT,040
2282,Großhofen,Niederösterreich,48.2583,16.6194,,,AT,AUT,040
2283,Obersiebenbrunn,Niederösterreich,48.2667,16.7,,,AT,AUT,040
2284,Untersiebenbrunn,Niederösterreich,48.25,16.7333,,,AT,AUT,040
2285,Leopoldsdorf im Marchfelde,Niederösterreich,48.2226,16.6886,,,AT,AUT,040
2285,Breitstetten,Niederösterreich,48.1942,16.7083,,,AT,AUT,040
2286,Straudorf,Niederösterreich,48.1825,16.7424,,,AT,AUT,040
2286,Haringsee,Niederösterreich,48.1927,16.7874,,,AT,AUT,040
2286,Fuchsenbigl,Niederösterreich,48.2003,16.7469,,,AT,AUT,040
2291,Schönfeld im Marchfeld,Niederösterreich,48.2656,16.805,,,AT,AUT,040
2291,Lassee,Niederösterreich,48.2248,16.8223,,,AT,AUT,040
2292,Loimersdorf,Niederösterreich,48.1667,16.8333,,,AT,AUT,040
2292,Engelhartstetten,Niederösterreich,48.1667,16.8833,,,AT,AUT,040
2292,Stopfenreuth,Niederösterreich,48.15,16.8833,,,AT,AUT,040
2293,Marchegg,Niederösterreich,48.2789,16.9093,,,AT,AUT,040
2294,Breitensee,Niederösterreich,48.2394,16.875,,,AT,AUT,040
2294,Markthof,Niederösterreich,48.1929,16.9571,,,AT,AUT,040
2294,Schloßhof,Niederösterreich,48.2147,16.9367,,,AT,AUT,040
2294,Groißenbrunn,Niederösterreich,48.2167,16.9,,,AT,AUT,040
2294,Marchegg,Niederösterreich,48.2789,16.9093,,,AT,AUT,040
2295,Zwerndorf,Niederösterreich,48.3411,16.8367,,,AT,AUT,040
2295,Baumgarten an der March,Niederösterreich,48.308,16.8719,,,AT,AUT,040
2295,Oberweiden,Niederösterreich,48.3076,16.8273,,,AT,AUT,040
2301,Matzneusiedl,Niederösterreich,48.1667,16.65,,,AT,AUT,040
2301,Oberhausen,Niederösterreich,48.1769,16.5851,,,AT,AUT,040
2301,Schönau an der Donau,Niederösterreich,48.1436,16.6126,,,AT,AUT,040
2301,Mühlleiten,Niederösterreich,48.1667,16.5667,,,AT,AUT,040
2301,Probstdorf,Niederösterreich,48.1708,16.6165,,,AT,AUT,040
2301,Rutzendorf,Niederösterreich,48.2068,16.6269,,,AT,AUT,040
2301,Franzensdorf,Niederösterreich,48.1902,16.6436,,,AT,AUT,040
2301,Groß-Enzersdorf,Niederösterreich,48.2028,16.5508,,,AT,AUT,040
2301,Andlersdorf,Niederösterreich,48.1833,16.6667,,,AT,AUT,040
2301,Wittau,Niederösterreich,48.1817,16.5971,,,AT,AUT,040
2304,Mannsdorf an der Donau,Niederösterreich,48.152,16.6651,,,AT,AUT,040
2304,Wagram an der Donau,Niederösterreich,48.1635,16.7541,,,AT,AUT,040
2304,Orth an der Donau,Niederösterreich,48.1452,16.7009,,,AT,AUT,040
2305,Eckartsau,Niederösterreich,48.1451,16.7974,,,AT,AUT,040
2305,Pframa,Niederösterreich,48.1645,16.7818,,,AT,AUT,040
2305,Kopfstetten,Niederösterreich,48.1663,16.8127,,,AT,AUT,040
2305,Witzelsdorf,Niederösterreich,48.15,16.8333,,,AT,AUT,040
3834,Guttenbrunn,Niederösterreich,48.8167,15.15,,,AT,AUT,040
3834,Seyfrieds,Niederösterreich,48.8333,15.1333,,,AT,AUT,040
3834,Wolfsegg,Niederösterreich,48.8167,15.15,,,AT,AUT,040
3860,Dietweis,Niederösterreich,48.8833,15.1333,,,AT,AUT,040
3860,Haslau,Niederösterreich,48.8167,15.1167,,,AT,AUT,040
3860,Motten,Niederösterreich,48.8667,15.15,,,AT,AUT,040
3860,Seyfrieds,Niederösterreich,48.8333,15.1333,,,AT,AUT,040
3860,Eberweis,Niederösterreich,48.8833,15.1,,,AT,AUT,040
3860,Heidenreichstein,Niederösterreich,48.8667,15.1167,,,AT,AUT,040
3860,Reinberg-Heidenreichstein,Niederösterreich,48.9,15.1667,,,AT,AUT,040
3860,Aalfang,Niederösterreich,48.8333,15.0667,,,AT,AUT,040
3860,Altmanns,Niederösterreich,48.8667,15.1,,,AT,AUT,040
3860,Kleinpertholz,Niederösterreich,48.85,15.1,,,AT,AUT,040
3860,Wielandsberg,Niederösterreich,48.8333,15.1,,,AT,AUT,040
3861,Eggern,Niederösterreich,48.9083,15.1488,,,AT,AUT,040
3861,Reinberg-Heidenreichstein,Niederösterreich,48.9,15.1667,,,AT,AUT,040
3861,Reinberg-Litschau,Niederösterreich,48.9167,15.1667,,,AT,AUT,040
3862,Eisgarn,Niederösterreich,48.9,15.1,,,AT,AUT,040
3862,Groß-Radischen,Niederösterreich,48.8873,15.1236,,,AT,AUT,040
3862,Wielings,Niederösterreich,48.9,15.0667,,,AT,AUT,040
3862,Klein-Radischen,Niederösterreich,48.8873,15.1236,,,AT,AUT,040
3863,Leopoldsdorf,Niederösterreich,48.95,15.1333,,,AT,AUT,040
3863,Hirschenschlag,Niederösterreich,48.9833,15.15,,,AT,AUT,040
3863,Reingers,Niederösterreich,48.9667,15.1333,,,AT,AUT,040
3871,Breitensee,Niederösterreich,48.8,14.9667,,,AT,AUT,040
3871,Steinbach,Niederösterreich,48.8167,15.0,,,AT,AUT,040
3871,Alt-Nagelberg,Niederösterreich,48.9101,15.0484,,,AT,AUT,040
3871,Neu-Nagelberg,Niederösterreich,48.9101,15.0484,,,AT,AUT,040
3872,Kiensaß,Niederösterreich,48.85,15.05,,,AT,AUT,040
3872,Amaliendorf,Niederösterreich,48.8333,15.0833,,,AT,AUT,040
3872,Falkendorf,Niederösterreich,48.8333,15.0833,,,AT,AUT,040
3872,Aalfang,Niederösterreich,48.8333,15.0667,,,AT,AUT,040
3872,Neulangegg,Niederösterreich,48.8333,15.05,,,AT,AUT,040
3872,Langegg,Niederösterreich,48.8167,15.0333,,,AT,AUT,040
3873,Thaures,Niederösterreich,48.8833,15.05,,,AT,AUT,040
3873,Gopprechts,Niederösterreich,48.8833,15.0333,,,AT,AUT,040
3873,Brand,Niederösterreich,48.85,15.0,,,AT,AUT,040
3873,Finsternau,Niederösterreich,48.8833,15.0167,,,AT,AUT,040
3874,Loimanns,Niederösterreich,48.9333,15.0667,,,AT,AUT,040
3874,Schlag,Niederösterreich,48.95,15.0,,,AT,AUT,040
3874,Saaß,Niederösterreich,48.9667,15.0667,,,AT,AUT,040
3874,Josefsthal,Niederösterreich,48.9833,15.0,,,AT,AUT,040
3874,Litschau,Niederösterreich,48.9333,15.05,,,AT,AUT,040
3874,Hörmanns bei Litschau,Niederösterreich,48.9667,15.05,,,AT,AUT,040
3874,Reichenbach,Niederösterreich,48.9,15.05,,,AT,AUT,040
3874,Grametten,Niederösterreich,48.9833,15.1167,,,AT,AUT,040
3874,Schandachen,Niederösterreich,48.9667,15.0833,,,AT,AUT,040
3874,Gopprechts,Niederösterreich,48.8833,15.0333,,,AT,AUT,040
3874,Illmanns,Niederösterreich,48.9833,15.1,,,AT,AUT,040
3874,Rottal,Niederösterreich,49.0,15.0333,,,AT,AUT,040
3874,Griesbach,Niederösterreich,48.9919,15.0869,,,AT,AUT,040
3874,Schönau bei Litschau,Niederösterreich,48.9167,15.0333,,,AT,AUT,040
3874,Haugschlag,Niederösterreich,48.9833,15.05,,,AT,AUT,040
3874,Türnau,Niederösterreich,48.9833,15.0667,,,AT,AUT,040
3874,Reitzenschlag,Niederösterreich,48.95,15.0833,,,AT,AUT,040
3922,Engelstein,Niederösterreich,48.65,14.95,,,AT,AUT,040
3922,Wachtberg,Niederösterreich,48.6207,14.9208,,,AT,AUT,040
3922,Großotten,Niederösterreich,48.6428,14.9815,,,AT,AUT,040
3922,Schroffen,Niederösterreich,48.6253,14.9393,,,AT,AUT,040
3922,Watzmanns,Niederösterreich,48.6333,14.8833,,,AT,AUT,040
3922,Harmannstein,Niederösterreich,48.65,14.9,,,AT,AUT,040
3922,Hirschenhof,Niederösterreich,48.6667,14.9833,,,AT,AUT,040
3922,Großschönau,Niederösterreich,48.5712,14.9508,,,AT,AUT,040
3922,Friedreichs,Niederösterreich,48.6334,14.9277,,,AT,AUT,040
3922,Thaures,Niederösterreich,48.65,14.9833,,,AT,AUT,040
3922,Wörnharts,Niederösterreich,48.6667,14.9667,,,AT,AUT,040
3922,Mistelbach,Niederösterreich,48.6667,14.9333,,,AT,AUT,040
3923,Zweres,Niederösterreich,48.6333,15.0,,,AT,AUT,040
3923,Rothfarn,Niederösterreich,48.646,14.9975,,,AT,AUT,040
3932,Fromberg,Niederösterreich,48.7333,15.0833,,,AT,AUT,040
3932,Ullrichs,Niederösterreich,48.75,15.0667,,,AT,AUT,040
3932,Süßenbach,Niederösterreich,48.7076,15.1374,,,AT,AUT,040
3932,Hollenstein,Niederösterreich,48.7167,15.1,,,AT,AUT,040
3932,Weißenalbern,Niederösterreich,48.7167,15.0667,,,AT,AUT,040
3932,Kirchberg am Walde,Niederösterreich,48.7167,15.0833,,,AT,AUT,040
3942,Hirschbach,Niederösterreich,48.7333,15.1167,,,AT,AUT,040
3942,Stölzles,Niederösterreich,48.75,15.1167,,,AT,AUT,040
3943,Kleedorf,Niederösterreich,48.7833,15.05,,,AT,AUT,040
3943,Kottinghörmanns,Niederösterreich,48.8,15.0333,,,AT,AUT,040
3943,Schrems,Niederösterreich,48.7833,15.0667,,,AT,AUT,040
3943,Gebharts,Niederösterreich,48.8,15.1167,,,AT,AUT,040
3943,Neuniederschrems,Niederösterreich,48.7833,15.0333,,,AT,AUT,040
